product_ic,product_n_category,brand,price,sales_volu,click_thro,customer_,conversion,popularity,product_description
P9605,Apparel,Gap,1450.89,1236,0.39,99,0.03,766,"A cotton dress from Gap, for 1450.89."
P9606,Sports,Adidas,1660.3,4262,0.23,741,0.04,185,"A durable leggings by Adidas, ideal for matches. price is 1660.3."
P9607,Beauty,Revlon,288.94,327,0.22,299,0.08,1858,"A for dry skin lipstick from Revlon, priced at 288.94."
P9608,Sports,Adidas,750.35,2654,0.47,213,0.02,1903,"A athlete sports jersey by Adidas, ideal for training. price is 750.35."
P9609,Electronics,Lenovo,636.56,453,0.33,327,0.05,1269,"A portable laptop from Lenovo, selling at 636.56."
P9610,Grocery,Unilever,1679.14,924,0.23,204,0.05,642,"rich in protein oats from Unilever, at the price of 1679.14."
P9611,Home & Kitchen,IKEA,219.2,467,0.16,203,0.08,809,"A eco-friendly pan from IKEA, priced 219.2."
P9612,Beauty,Maybelline,1991.21,1203,0.43,937,0.12,1153,"A anti-aging foundation from Maybelline, priced at 1991.21."
P9613,Beauty,Estee Lauder,1769.11,4101,0.07,726,0.19,1269,"A oil-free serum from Estee Lauder, priced at 1769.11."
P9614,Apparel,Levi's,619.09,894,0.29,729,0.16,1224,"A denim jeans from Levi's, for 619.09."
P9615,Sports,Wilson,1947.15,1415,0.27,219,0.02,1769,"A moisture-wicking hiking shoes by Wilson, ideal for matches. price is 1947.15."
P9616,Grocery,Unilever,37.88,2634,0.17,512,0.05,1394,"gluten-free oats from Unilever, at the price of 37.88."
P9617,Sports,Under Armour,1564.19,1411,0.41,706,0.11,1865,"A durable leggings by Under Armour, ideal for matches. price is 1564.19."
P9618,Grocery,Unilever,661.13,3004,0.33,387,0.1,1319,"organic cereal from Unilever, at the price of 661.13."
P9619,Home & Kitchen,Philips,1043.21,2057,0.49,391,0.15,1389,"A non-stick pan from Philips, priced 1043.21."
P9620,Home & Kitchen,Philips,299.45,759,0.02,800,0.18,1221,"A non-stick pan from Philips, priced 299.45."
P9621,Apparel,Zara,580.26,2685,0.38,57,0.1,109,"A linen dress from Zara, for 580.26."
P9622,Beauty,L'Oreal,951.2,3740,0.3,923,0.1,1787,"A oil-free lipstick from L'Oreal, priced at 951.2."
P9623,Sports,Puma,1691.43,2642,0.46,519,0.11,1946,"A athlete hiking shoes by Puma, ideal for matches. price is 1691.43."
P9624,Electronics,Apple,354.03,154,0.05,316,0.15,202,"A compact SSD from Apple, selling at 354.03."
P9625,Electronics,HP,1639.8,4769,0.1,867,0.15,1163,"A large memory monitor from HP, selling at 1639.8."
P9626,Apparel,Tommy Hilfiger,1765.86,3384,0.32,534,0.13,638,"A Polyester dress from Tommy Hilfiger, for 1765.86."
P9627,Beauty,Clinique,835.06,2687,0.33,394,0.02,191,"A long-lasting lipstick from Clinique, priced at 835.06."
P9628,Beauty,Maybelline,60.04,4398,0.25,779,0.02,1960,"A hydrating serum from Maybelline, priced at 60.04."
P9629,Electronics,Apple,1869.15,832,0.43,711,0.12,1337,"A compact headphones from Apple, selling at 1869.15."
P9630,Grocery,General Mills,1759.41,2964,0.25,899,0.01,1059,"healthy cereal from General Mills, at the price of 1759.41."
P9631,Electronics,HP,1592.46,2884,0.37,574,0.07,286,"A large memory monitor from HP, selling at 1592.46."
P9632,Beauty,Maybelline,1360.84,1453,0.31,366,0.18,1927,"A anti-aging cream from Maybelline, priced at 1360.84."
P9633,Sports,Wilson,563.35,2656,0.12,801,0.17,1682,"A moisture-wicking sports jersey by Wilson, ideal for training. price is 563.35."
P9634,Beauty,Maybelline,238.52,2702,0.36,566,0.08,1726,"A SPF foundation from Maybelline, priced at 238.52."
P9635,Sports,Adidas,949.82,2770,0.23,498,0.08,1926,"A moisture-wicking running shoes by Adidas, ideal for workouts. price is 949.82."
P9636,Beauty,Estee Lauder,1900.59,1508,0.09,675,0.15,582,"A dewy serum from Estee Lauder, priced at 1900.59."
P9637,Sports,Wilson,483.84,624,0.27,75,0.19,1866,"A moisture-wicking leggings by Wilson, ideal for workouts. price is 483.84."
P9638,Electronics,HP,1549.12,486,0.06,859,0.08,194,"A noise-cancelling monitor from HP, selling at 1549.12."
P9639,Electronics,Sony,321.22,1583,0.42,212,0.11,961,"A compact monitor from Sony, selling at 321.22."
P9640,Sports,Nike,643.08,3168,0.2,796,0.09,1771,"A durable hiking shoes by Nike, ideal for workouts. price is 643.08."
P9641,Home & Kitchen,IKEA,1618.06,3120,0.41,102,0.16,1744,"A non-stick blender from IKEA, priced 1618.06."
P9642,Apparel,Zara,1524.55,2345,0.06,428,0.1,863,"A cotton dress from Zara, for 1524.55."
P9643,Grocery,Nestle,753.07,459,0.27,365,0.03,643,"vitamin-rich quinoa flour from Nestle, at the price of 753.07."
P9644,Electronics,Sony,367.44,3600,0.15,721,0.17,283,"A large memory laptop from Sony, selling at 367.44."
P9645,Electronics,HP,838.86,830,0.37,760,0.16,1194,"A cheap SSD from HP, selling at 838.86."
P9646,Sports,Wilson,846.66,3931,0.3,64,0.2,1128,"A gym sports jersey by Wilson, ideal for training. price is 846.66."
P9647,Electronics,Lenovo,335.3,318,0.47,511,0.09,340,"A large memory laptop from Lenovo, selling at 335.3."
P9648,Sports,Wilson,1226.61,4191,0.08,117,0.05,1673,"A durable hoodie by Wilson, ideal for workouts. price is 1226.61."
P9649,Grocery,Kellogg's,1478.83,2676,0.38,217,0.19,1533,"organic quinoa flour from Kellogg's, at the price of 1478.83."
P9650,Electronics,Sony,1698.77,2122,0.36,255,0.03,1202,"A high-speed headphones from Sony, selling at 1698.77."
P9651,Home & Kitchen,Prestige,136.46,3919,0.25,418,0.18,1687,"A eco-friendly table from Prestige, priced 136.46."
P9652,Electronics,HP,971.1,2127,0.14,940,0.14,1640,"A large memory monitor from HP, selling at 971.1."
P9653,Apparel,Levi's,1357.87,3858,0.28,160,0.12,1123,"A wool jacket from Levi's, for 1357.87."
P9654,Grocery,Nestle,1874.76,2838,0.07,404,0.16,535,"gluten-free oats from Nestle, at the price of 1874.76."
P9655,Home & Kitchen,Tupperware,1746.39,4394,0.36,426,0.17,293,"A easy to use pan from Tupperware, priced 1746.39."
P9656,Beauty,Estee Lauder,776.95,3130,0.42,416,0.15,253,"A anti-aging serum from Estee Lauder, priced at 776.95."
P9657,Beauty,L'Oreal,1767.26,4896,0.39,125,0.05,636,"A hydrating foundation from L'Oreal, priced at 1767.26."
P9658,Electronics,Sony,1631.06,3997,0.25,58,0.08,378,"A noise-cancelling headphones from Sony, selling at 1631.06."
P9659,Grocery,Kellogg's,1261.0,1015,0.03,135,0.14,898,"organic cereal from Kellogg's, at the price of 1261.0."
P9660,Beauty,Revlon,1090.67,2051,0.29,774,0.19,1862,"A anti-aging serum from Revlon, priced at 1090.67."
P9661,Home & Kitchen,Bosch,1532.08,102,0.47,546,0.09,1932,"A unbreakable table from Bosch, priced 1532.08."
P9662,Electronics,Sony,1871.11,1411,0.08,754,0.19,974,"A large memory monitor from Sony, selling at 1871.11."
P9663,Electronics,Lenovo,1756.82,2269,0.14,505,0.19,1190,"A high-speed laptop from Lenovo, selling at 1756.82."
P9664,Electronics,Apple,1455.32,3772,0.03,262,0.05,677,"A wireless monitor from Apple, selling at 1455.32."
P9665,Sports,Under Armour,1214.87,305,0.06,664,0.05,251,"A moisture-wicking hiking shoes by Under Armour, ideal for training. price is 1214.87."
P9666,Sports,Puma,882.37,4117,0.36,550,0.15,1568,"A gym hiking shoes by Puma, ideal for training. price is 882.37."
P9667,Grocery,OrganicCh,1961.98,4772,0.42,198,0.16,681,"vitamin-rich quinoa flour from OrganicCh, at the price of 1961.98."
P9668,Beauty,Revlon,1443.78,432,0.13,811,0.16,1548,"A for dry skin cream from Revlon, priced at 1443.78."
P9669,Electronics,Dell,1153.26,2374,0.06,385,0.04,920,"A high-quality headphones from Dell, selling at 1153.26."
P9670,Grocery,Unilever,1782.61,4666,0.1,177,0.14,1507,"low-sugar oats from Unilever, at the price of 1782.61."
P9671,Apparel,GAP,1900.64,869,0.28,781,0.16,1681,"A linen jeans from GAP, for 1900.64."
P9672,Home & Kitchen,IKEA,28.25,3986,0.18,881,0.17,473,"A easy to use container from IKEA, priced 28.25."
P9673,Apparel,Zara,1380.65,4114,0.09,669,0.09,1601,"A Polyester jeans from Zara, for 1380.65."
P9674,Sports,Wilson,1274.79,1695,0.4,375,0.03,498,"A gym running shoes by Wilson, ideal for training. price is 1274.79."
P9675,Home & Kitchen,Tupperware,909.56,1961,0.08,841,0.11,208,"A non-stick blender from Tupperware, priced 909.56."
P9676,Home & Kitchen,Prestige,1923.49,4690,0.08,113,0.13,1365,"A non-stick container from Prestige, priced 1923.49."
P9677,Home & Kitchen,Prestige,1862.42,1809,0.11,57,0.06,1255,"A easy to use table from Prestige, priced 1862.42."
P9678,Grocery,Unilever,1907.6,4174,0.28,601,0.15,1163,"vegan oats from Unilever, at the price of 1907.6."
P9679,Apparel,Levi's,1249.5,2119,0.42,538,0.11,1038,"A cotton jeans from Levi's, for 1249.5."
P9680,Apparel,GAP,534.3,179,0.37,868,0.05,1084,"A Polyester jacket from GAP, for 534.3."
P9681,Electronics,Sony,104.46,3536,0.16,404,0.13,375,"A wireless headphones from Sony, selling at 104.46."
P9682,Sports,Adidas,926.92,3031,0.05,869,0.08,1423,"A gym leggings by Adidas, ideal for matches. price is 926.92."
P9683,Apparel,Gap,1111.61,4724,0.35,821,0.17,1694,"A denim jeans from Gap, for 1111.61."
P9684,Home & Kitchen,IKEA,1291.35,4865,0.42,783,0.16,1627,"A easy to use container from IKEA, priced 1291.35."
P9685,Home & Kitchen,Bosch,560.49,1429,0.16,783,0.17,459,"A non-stick blender from Bosch, priced 560.49."
P9686,Sports,Adidas,1713.71,3158,0.18,643,0.18,1849,"A gym sports jersey by Adidas, ideal for workouts. price is 1713.71."
P9687,Beauty,Clinique,696.09,581,0.16,119,0.03,767,"A matte serum from Clinique, priced at 696.09."
P9688,Beauty,Estee Lauder,728.99,2992,0.23,541,0.12,1032,"A hydrating serum from Estee Lauder, priced at 728.99."
P9689,Apparel,Tommy Hilfiger,1949.49,361,0.32,607,0.19,704,"A linen jeans from Tommy Hilfiger, for 1949.49."
P9690,Electronics,Dell,1395.37,3484,0.36,921,0.14,1215,"A wireless headphones from Dell, selling at 1395.37."
P9691,Beauty,L'Oreal,1268.1,4990,0.08,63,0.07,1578,"A anti-aging serum from L'Oreal, priced at 1268.1."
P9692,Grocery,General Mills,275.73,640,0.07,304,0.13,581,"low-sugar oats from General Mills, at the price of 275.73."
P9693,Grocery,Unilever,1507.5,1415,0.21,684,0.11,627,"vitamin-rich oats from Unilever, at the price of 1507.5."
P9694,Sports,Adidas,1740.74,2317,0.2,262,0.09,370,"A durable shoes by Adidas, ideal for training. price is 1740.74."
P9695,Sports,Wilson,1902.46,263,0.43,404,0.19,1721,"A gym shoes by Wilson, ideal for matches. price is 1902.46."
P9696,Beauty,Maybelline,1374.93,2652,0.4,573,0.14,1470,"A oil-free serum from Maybelline, priced at 1374.93."
P9697,Apparel,Zara,1280.43,3335,0.23,724,0.18,1595,"A denim jeans from Zara, for 1280.43."
P9698,Grocery,Nestle,1854.12,444,0.25,933,0.1,1472,"vegan oats from Nestle, at the price of 1854.12."
P9699,Apparel,GAP,946.23,1522,0.16,806,0.13,1500,"A denim dress from GAP, for 946.23."
P9700,Home & Kitchen,Philips,1690.86,1915,0.28,80,0.05,1889,"A energy-efficient table from Philips, priced 1690.86."
P9701,Electronics,Apple,659.06,4060,0.26,704,0.05,181,"A cheap monitor from Apple, selling at 659.06."
P9702,Apparel,GAP,1906.24,2576,0.1,833,0.09,166,"A denim jacket from GAP, for 1906.24."
P9703,Grocery,Nestle,110.57,3580,0.15,905,0.18,1301,"gluten-free cereal from Nestle, at the price of 110.57."
P9704,Apparel,Gap,1452.97,3146,0.27,517,0.14,1173,"A wool jeans from Gap, for 1452.97."
P9705,Home & Kitchen,IKEA,140.89,3419,0.38,447,0.05,1445,"A eco-friendly table from IKEA, priced 140.89."
P9706,Sports,Adidas,1648.14,4429,0.07,176,0.09,413,"A moisture-wicking hiking shoes by Adidas, ideal for matches. price is 1648.14."
P9707,Sports,Adidas,1307.68,2897,0.45,545,0.03,1479,"A lightweight leggings by Adidas, ideal for workouts. price is 1307.68."
P9708,Home & Kitchen,Prestige,1565.99,2222,0.37,943,0.09,1878,"A long-lasting pan from Prestige, priced 1565.99."
P9709,Apparel,Tommy Hilfiger,855.87,2947,0.14,693,0.19,246,"A linen T-shirt from Tommy Hilfiger, for 855.87."
P9710,Beauty,L'Oreal,509.32,3164,0.08,796,0.15,1849,"A anti-aging lipstick from L'Oreal, priced at 509.32."
P9711,Sports,Adidas,1274.85,3338,0.34,292,0.17,815,"A durable hoodie by Adidas, ideal for matches. price is 1274.85."
P9712,Sports,Under Armour,866.92,2491,0.34,909,0.12,1161,"A lightweight sports jersey by Under Armour, ideal for matches. price is 866.92."
P9713,Grocery,General Mills,669.99,1588,0.09,330,0.17,1321,"healthy quinoa flour from General Mills, at the price of 669.99."
P9714,Electronics,Samsung,906.74,4096,0.21,234,0.09,1648,"A high-quality SSD from Samsung, selling at 906.74."
P9715,Beauty,Clinique,871.72,774,0.23,689,0.05,1031,"A oil-free lipstick from Clinique, priced at 871.72."
P9716,Electronics,Sony,93.11,4624,0.01,74,0.09,1577,"A high-quality headphones from Sony, selling at 93.11."
P9717,Beauty,Estee Lauder,990.61,3824,0.02,375,0.03,213,"A SPF lipstick from Estee Lauder, priced at 990.61."
P9718,Apparel,Tommy Hilfiger,1214.21,4852,0.21,33,0.01,1646,"A denim jeans from Tommy Hilfiger, for 1214.21."
P9719,Apparel,Tommy Hilfiger,726.97,4720,0.39,683,0.03,1718,"A cotton T-shirt from Tommy Hilfiger, for 726.97."
P9720,Home & Kitchen,Tupperware,542.31,1757,0.03,942,0.06,575,"A easy to use pan from Tupperware, priced 542.31."
P9721,Electronics,HP,256.98,4294,0.1,997,0.08,920,"A noise-cancelling SSD from HP, selling at 256.98."
P9722,Beauty,Revlon,40.18,3735,0.34,541,0.11,1180,"A long-lasting lipstick from Revlon, priced at 40.18."
P9723,Apparel,Tommy Hilfiger,872.48,3376,0.31,983,0.12,1950,"A silk jeans from Tommy Hilfiger, for 872.48."
P9724,Apparel,Zara,515.27,3806,0.21,991,0.16,1254,"A wool dress from Zara, for 515.27."
P9725,Apparel,Tommy Hilfiger,1577.74,4886,0.43,449,0.05,1277,"A cotton jeans from Tommy Hilfiger, for 1577.74."
P9726,Home & Kitchen,Bosch,1993.79,3875,0.27,631,0.04,1024,"A unbreakable pan from Bosch, priced 1993.79."
P9727,Sports,Puma,204.82,2985,0.04,74,0.02,373,"A breathable hiking shoes by Puma, ideal for training. price is 204.82."
P9728,Electronics,Lenovo,1458.88,4815,0.25,543,0.12,925,"A cheap SSD from Lenovo, selling at 1458.88."
P9729,Sports,Nike,907.07,4579,0.44,62,0.06,1076,"A durable hiking shoes by Nike, ideal for training. price is 907.07."
P9730,Apparel,Levi's,915.65,2441,0.23,327,0.11,457,"A wool T-shirt from Levi's, for 915.65."
P9731,Grocery,Nestle,1612.66,1415,0.4,249,0.1,1291,"vitamin-rich quinoa flour from Nestle, at the price of 1612.66."
P9732,Home & Kitchen,IKEA,1663.52,4243,0.27,268,0.17,620,"A long-lasting blender from IKEA, priced 1663.52."
P9733,Sports,Nike,827.74,1672,0.39,121,0.09,238,"A athlete hoodie by Nike, ideal for workouts. price is 827.74."
P9734,Sports,Adidas,1076.21,1080,0.21,580,0.1,111,"A athlete sports jersey by Adidas, ideal for training. price is 1076.21."
P9735,Electronics,Lenovo,1594.82,3167,0.37,742,0.17,1938,"A high-speed monitor from Lenovo, selling at 1594.82."
P9736,Grocery,Kellogg's,599.67,332,0.42,332,0.12,1729,"rich in protein cereal from Kellogg's, at the price of 599.67."
P9737,Electronics,HP,409.58,2760,0.23,900,0.06,1017,"A portable laptop from HP, selling at 409.58."
P9738,Beauty,Maybelline,654.18,4684,0.27,754,0.08,1157,"A hydrating lipstick from Maybelline, priced at 654.18."
P9739,Apparel,Levi's,1017.0,2096,0.17,336,0.01,610,"A Polyester jacket from Levi's, for 1017.0."
P9740,Apparel,Zara,1954.21,698,0.43,38,0.05,1859,"A silk jacket from Zara, for 1954.21."
P9741,Home & Kitchen,Bosch,833.13,4759,0.47,747,0.06,1300,"A eco-friendly table from Bosch, priced 833.13."
P9742,Grocery,OrganicCh,1190.94,2930,0.36,872,0.12,1905,"rich in protein quinoa flour from OrganicCh, at the price of 1190.94."
P9743,Apparel,Tommy Hilfiger,1395.73,2028,0.36,32,0.17,1392,"A wool jeans from Tommy Hilfiger, for 1395.73."
P9744,Electronics,Samsung,833.11,455,0.02,295,0.1,335,"A wireless laptop from Samsung, selling at 833.11."
P9745,Home & Kitchen,Tupperware,663.04,4832,0.37,261,0.02,1064,"A eco-friendly table from Tupperware, priced 663.04."
P9746,Electronics,HP,1264.47,3670,0.11,315,0.1,1215,"A wireless monitor from HP, selling at 1264.47."
P9747,Apparel,GAP,906.86,3525,0.29,924,0.17,1422,"A cotton dress from GAP, for 906.86."
P9748,Sports,Under Armour,118.41,2065,0.15,897,0.17,1704,"A durable running shoes by Under Armour, ideal for matches. price is 118.41."
P9749,Sports,Under Armour,80.81,2946,0.24,916,0.18,952,"A durable hiking shoes by Under Armour, ideal for training. price is 80.81."
P9750,Apparel,Zara,204.55,2183,0.32,590,0.02,278,"A cotton dress from Zara, for 204.55."
P9751,Beauty,L'Oreal,34.07,2849,0.45,99,0.06,837,"A oil-free foundation from L'Oreal, priced at 34.07."
P9752,Grocery,Kellogg's,1019.13,2917,0.28,587,0.11,581,"low-sugar cereal from Kellogg's, at the price of 1019.13."
P9753,Sports,Under Armour,1392.67,3098,0.28,698,0.05,1978,"A moisture-wicking hoodie by Under Armour, ideal for workouts. price is 1392.67."
P9754,Home & Kitchen,Bosch,1560.05,1021,0.01,856,0.08,847,"A durable container from Bosch, priced 1560.05."
P9755,Grocery,Nestle,235.81,2927,0.02,706,0.12,1952,"low-sugar oats from Nestle, at the price of 235.81."
P9756,Sports,Puma,753.68,2004,0.38,631,0.15,329,"A lightweight hoodie by Puma, ideal for matches. price is 753.68."
P9757,Grocery,Nestle,637.79,3626,0.26,14,0.09,1108,"vitamin-rich quinoa flour from Nestle, at the price of 637.79."
P9758,Electronics,HP,393.99,4265,0.02,526,0.04,357,"A compact headphones from HP, selling at 393.99."
P9759,Electronics,Apple,527.77,4669,0.18,535,0.08,241,"A compact SSD from Apple, selling at 527.77."
P9760,Electronics,Samsung,244.24,751,0.21,251,0.1,1766,"A compact monitor from Samsung, selling at 244.24."
P9761,Apparel,Levi's,1678.25,4510,0.13,933,0.01,434,"A cotton T-shirt from Levi's, for 1678.25."
P9762,Home & Kitchen,Prestige,1118.83,4175,0.4,138,0.14,1572,"A unbreakable table from Prestige, priced 1118.83."
P9763,Home & Kitchen,Philips,1836.36,2671,0.19,162,0.05,419,"A eco-friendly blender from Philips, priced 1836.36."
P9764,Sports,Under Armour,1918.3,3513,0.08,633,0.04,377,"A moisture-wicking hoodie by Under Armour, ideal for training. price is 1918.3."
P9765,Grocery,OrganicCh,255.96,1390,0.38,852,0.05,1896,"rich in protein oats from OrganicCh, at the price of 255.96."
P9766,Electronics,Sony,1308.43,4577,0.44,420,0.17,473,"A high-speed laptop from Sony, selling at 1308.43."
P9767,Grocery,Kellogg's,906.97,984,0.06,175,0.15,1506,"rich in protein cereal from Kellogg's, at the price of 906.97."
P9768,Apparel,Tommy Hilfiger,1114.86,2817,0.18,264,0.06,105,"A cotton T-shirt from Tommy Hilfiger, for 1114.86."
P9769,Home & Kitchen,Philips,200.23,4640,0.2,40,0.14,1127,"A energy-efficient table from Philips, priced 200.23."
P9770,Grocery,Unilever,85.5,196,0.17,680,0.02,1422,"vegan oats from Unilever, at the price of 85.5."
P9771,Home & Kitchen,Tupperware,1418.38,454,0.38,660,0.09,1444,"A durable blender from Tupperware, priced 1418.38."
P9772,Grocery,General Mills,1474.4,2736,0.25,177,0.05,1258,"organic cereal from General Mills, at the price of 1474.4."
P9773,Electronics,Samsung,1662.17,666,0.17,428,0.19,1490,"A compact laptop from Samsung, selling at 1662.17."
P9774,Home & Kitchen,Philips,203.92,1194,0.24,740,0.14,206,"A non-stick table from Philips, priced 203.92."
P9775,Apparel,Levi's,826.46,174,0.44,562,0.12,1227,"A denim T-shirt from Levi's, for 826.46."
P9776,Electronics,Dell,270.31,4142,0.26,770,0.01,1379,"A high-speed SSD from Dell, selling at 270.31."
